year,qtr,cbsa,low,high
2002,3,41860,1.79,2.06
2002,3,41940,1.47,1.61
2002,3,42020,2.51,
2002,3,42100,2.51,
2002,3,42140,2.51,
2002,3,42200,2.06,2.51
2002,3,42220,2.51,
2002,3,42340,1.47,1.61
2002,3,42540,1.02,1.14
2002,3,42660,1.61,1.79
2002,3,42680,2.06,2.51
2002,3,42700,2.06,2.51
2002,3,43100,.51,1.02
2002,3,43300,1.25,1.35
2002,3,43340,1.25,1.35
2002,3,43420,2.06,2.51
2002,3,43580,.51,1.02
2002,3,43620,1.79,2.06
2002,3,43780,1.14,1.25
2002,3,43900,1.25,1.35
2002,3,44060,1.61,1.79
2002,3,44100,.51,1.02
2002,3,44140,1.14,1.25
2002,3,44180,1.47,1.61
2002,3,44220,1.61,1.79
2002,3,44300,1.02,1.14
2002,3,44420,1.35,1.47
2002,3,44700,2.06,2.51
2002,3,44940,1.79,2.06
2002,3,45060,.51,1.02
2002,3,45220,1.35,1.47
2002,3,45300,1.47,1.61
2002,3,45460,1.25,1.35
2002,3,45500,1.02,1.14
2002,3,45540,2.51,
2002,3,45780,1.14,1.25
2002,3,45820,.51,1.02
2002,3,45940,.51,1.02
2002,3,46060,1.79,2.06
2002,3,46140,1.25,1.35
2002,3,46220,1.25,1.35
2002,3,46340,1.25,1.35
2002,3,46520,1.79,2.06
2002,3,46540,.51,1.02
2002,3,46660,1.61,1.79
2002,3,46700,2.51,
2002,3,47020,1.25,1.35
2002,3,47220,.51,1.02
2002,3,47260,1.61,1.79
2002,3,47300,1.61,1.79
2002,3,47380,.51,1.02
2002,3,47460,1.14,1.25
2002,3,47580,1.61,1.79
2002,3,47900,1.47,1.61
2002,3,47940,.51,1.02
2002,3,48060,1.02,1.14
2002,3,48140,.51,1.02
2002,3,48260,1.02,1.14
2002,3,48300,1.79,2.06
2002,3,48540,.51,1.02
2002,3,48620,1.14,1.25
2002,3,48660,1.14,1.25
2002,3,48700,1.02,1.14
2002,3,48900,2.06,2.51
2002,3,49020,1.35,1.47
2002,3,49180,1.35,1.47
2002,3,49340,1.47,1.61
2002,3,49420,1.47,1.61
2002,3,49620,1.35,1.47
2002,3,49660,1.25,1.35
2002,3,49700,2.06,2.51
2002,3,49740,1.61,1.79
2002,4,10180,1.25,1.35
2002,4,10420,1.47,1.61
2002,4,10500,1.14,1.25
2002,4,10540,1.61,1.79
2002,4,10580,1.02,1.14
2002,4,10740,1.47,1.61
2002,4,10780,1.25,1.35
2002,4,10900,1.47,1.61
2002,4,11020,1.02,1.14
2002,4,11100,1.14,1.25
2002,4,11180,1.02,1.14
2002,4,11260,1.47,1.61
2002,4,11460,1.02,1.14
2002,4,11500,1.35,1.47
2002,4,11540,1.02,1.14
2002,4,11700,1.61,1.79
2002,4,12020,1.35,1.47
2002,4,12060,1.61,1.79
2002,4,12100,1.14,1.25
2002,4,12220,1.79,2.06
2002,4,12260,1.35,1.47
2002,4,12420,1.35,1.47
2002,4,12540,1.61,1.79
2002,4,12580,1.47,1.61
2002,4,12620,1.14,1.25
2002,4,12700,2.06,2.51
2002,4,12940,1.14,1.25
2002,4,12980,1.02,1.14
2002,4,13020,1.47,1.61
2002,4,13140,1.02,1.14
2002,4,13220,1.47,1.61
2002,4,13380,2.51,
2002,4,13460,2.51,
2002,4,13740,1.35,1.47
2002,4,13780,1.02,1.14
2002,4,13820,1.25,1.35
2002,4,13900,1.14,1.25
2002,4,13980,1.35,1.47
2002,4,14010,.51,1.02
2002,4,14020,1.35,1.47
2002,4,14100,1.02,1.14
2002,4,14260,1.61,1.79
2002,4,14460,1.14,1.25
2002,4,14500,1.61,1.79
2002,4,14540,1.35,1.47
2002,4,14740,2.51,
2002,4,14860,1.35,1.47
2002,4,15180,1.02,1.14
2002,4,15260,1.47,1.61
2002,4,15380,1.02,1.14
2002,4,15500,1.61,1.79
2002,4,15540,1.25,1.35
2002,4,15680,1.61,1.79
2002,4,15940,1.47,1.61
2002,4,15980,2.06,2.51
2002,4,16020,1.14,1.25
2002,4,16060,.51,1.02
2002,4,16180,1.25,1.35
2002,4,16220,1.25,1.35
2002,4,16300,1.02,1.14
2002,4,16540,1.61,1.79
2002,4,16580,.51,1.02
2002,4,16620,.51,1.02
2002,4,16700,1.79,2.06
2002,4,16740,1.47,1.61
2002,4,16820,1.47,1.61
2002,4,16860,1.35,1.47
2002,4,16940,1.47,1.61
2002,4,16980,1.25,1.35
2002,4,17020,1.79,2.06
2002,4,17140,1.35,1.47
2002,4,17300,1.79,2.06
2002,4,17420,1.61,1.79
2002,4,17460,1.25,1.35
2002,4,17660,2.51,
2002,4,17780,1.02,1.14
2002,4,17820,1.79,2.06
2002,4,17860,1.14,1.25
2002,4,17900,1.47,1.61
2002,4,17980,1.35,1.47
2002,4,18020,1.02,1.14
2002,4,18140,1.35,1.47
2002,4,18580,1.14,1.25
2002,4,18700,1.35,1.47
2002,4,18880,1.79,2.06
2002,4,19060,1.25,1.35
2002,4,19100,1.14,1.25
2002,4,19140,.51,1.02
2002,4,19180,1.02,1.14
2002,4,19300,2.51,
2002,4,19340,1.02,1.14
2002,4,19380,1.14,1.25
2002,4,19460,1.61,1.79
2002,4,19500,.51,1.02
2002,4,19660,2.51,
2002,4,19740,1.61,1.79
2002,4,19780,1.02,1.14
2002,4,19820,1.35,1.47
2002,4,20020,1.35,1.47
2002,4,20100,1.79,2.06
2002,4,20220,1.14,1.25
2002,4,20260,1.14,1.25
2002,4,20500,1.02,1.14
2002,4,20700,2.06,2.51
2002,4,20740,1.02,1.14
2002,4,20940,1.47,1.61
2002,4,21060,1.35,1.47
2002,4,21140,.51,1.02
2002,4,21300,.51,1.02
2002,4,21340,1.35,1.47
2002,4,21500,.51,1.02
2002,4,21660,1.79,2.06
2002,4,21780,.51,1.02
2002,4,21820,1.35,1.47
2002,4,22020,1.02,1.14
2002,4,22140,1.35,1.47
2002,4,22180,2.06,2.51
2002,4,22220,1.14,1.25
2002,4,22380,1.61,1.79
2002,4,22420,1.47,1.61
2002,4,22500,1.14,1.25
2002,4,22520,1.79,2.06
2002,4,22540,1.02,1.14
2002,4,22660,2.06,2.51
2002,4,22900,1.02,1.14
2002,4,23060,1.02,1.14
2002,4,23420,1.35,1.47
2002,4,23460,1.47,1.61
2002,4,23540,1.14,1.25
2002,4,23580,2.06,2.51
2002,4,23900,2.06,2.51
2002,4,24020,1.35,1.47
2002,4,24140,1.47,1.61
2002,4,24220,1.14,1.25
2002,4,24260,1.02,1.14
2002,4,24300,1.79,2.06
2002,4,24340,1.14,1.25
2002,4,24420,2.51,
2002,4,24500,1.61,1.79
2002,4,24540,2.06,2.51
2002,4,24580,1.02,1.14
2002,4,24660,1.25,1.35
2002,4,24780,1.47,1.61
2002,4,24860,1.47,1.61
2002,4,25060,1.47,1.61
2002,4,25180,1.79,2.06
2002,4,25220,2.06,2.51
2002,4,25260,1.61,1.79
2002,4,25420,.51,1.02
2002,4,25500,1.02,1.14
2002,4,25540,1.02,1.14
2002,4,25620,1.47,1.61
2002,4,25860,1.25,1.35
2002,4,25940,2.51,
2002,4,25980,2.51,
2002,4,26140,2.51,
2002,4,26300,1.61,1.79
2002,4,26380,1.02,1.14
2002,4,26420,1.02,1.14
2002,4,26580,1.35,1.47
2002,4,26620,1.14,1.25
2002,4,26820,1.25,1.35
2002,4,26900,1.35,1.47
2002,4,26980,1.25,1.35
2002,4,27060,.51,1.02
2002,4,27100,1.61,1.79
2002,4,27140,1.35,1.47
2002,4,27180,1.14,1.25
2002,4,27260,1.47,1.61
2002,4,27340,2.51,
2002,4,27500,1.14,1.25
2002,4,27620,1.02,1.14
2002,4,27740,1.61,1.79
2002,4,27780,.51,1.02
2002,4,27860,1.35,1.47
2002,4,27900,1.14,1.25
2002,4,27980,1.79,2.06
2002,4,28020,1.35,1.47
2002,4,28100,1.25,1.35
2002,4,28140,1.25,1.35
2002,4,28420,1.35,1.47
2002,4,28660,2.06,2.51
2002,4,28700,1.35,1.47
2002,4,28740,1.79,2.06
2002,4,28940,1.35,1.47
2002,4,29020,.51,1.02
2002,4,29100,.51,1.02
2002,4,29180,1.14,1.25
2002,4,29200,1.35,1.47
2002,4,29340,1.02,1.14
2002,4,29420,2.51,
2002,4,29460,1.47,1.61
2002,4,29540,1.35,1.47
2002,4,29620,1.14,1.25
2002,4,29700,1.14,1.25
2002,4,29740,1.61,1.79
2002,4,29820,1.79,2.06
2002,4,29940,1.61,1.79
2002,4,30020,1.79,2.06
2002,4,30140,1.79,2.06
2002,4,30300,1.25,1.35
2002,4,30340,1.14,1.25
2002,4,30460,1.14,1.25
2002,4,30620,1.02,1.14
2002,4,30700,1.02,1.14
2002,4,30780,1.14,1.25
2002,4,30860,1.35,1.47
2002,4,30980,1.02,1.14
2002,4,31020,1.79,2.06
2002,4,31080,1.61,1.79
2002,4,31140,1.14,1.25
2002,4,31180,1.14,1.25
2002,4,31340,1.35,1.47
2002,4,31420,1.25,1.35
2002,4,31460,2.06,2.51
2002,4,31540,1.02,1.14
2002,4,31700,1.35,1.47
2002,4,31740,1.02,1.14
2002,4,31860,1.02,1.14
2002,4,31900,1.14,1.25
2002,4,32580,1.02,1.14
2002,4,32780,2.06,2.51
2002,4,32820,1.25,1.35
2002,4,32900,2.06,2.51
2002,4,33100,1.61,1.79
2002,4,33140,1.35,1.47
2002,4,33220,1.35,1.47
2002,4,33260,1.02,1.14
2002,4,33340,1.02,1.14
2002,4,33460,1.25,1.35
2002,4,33540,1.47,1.61
2002,4,33660,1.35,1.47
2002,4,33700,2.06,2.51
2002,4,33740,1.35,1.47
2002,4,33780,2.06,2.51
2002,4,33860,1.47,1.61
2002,4,34060,.51,1.02
2002,4,34100,1.61,1.79
2002,4,34580,1.79,2.06
2002,4,34620,1.02,1.14
2002,4,34740,1.25,1.35
2002,4,34820,2.06,2.51
2002,4,34900,2.06,2.51
2002,4,34940,2.51,
2002,4,34980,1.47,1.61
2002,4,35100,1.61,1.79
2002,4,35300,1.35,1.47
2002,4,35380,1.25,1.35
2002,4,35620,1.02,1.14
2002,4,35660,1.47,1.61
2002,4,35840,2.06,2.51
2002,4,35980,1.25,1.35
2002,4,36100,2.06,2.51
2002,4,36140,2.51,
2002,4,36220,.51,1.02
2002,4,36260,2.06,2.51
2002,4,36420,1.25,1.35
2002,4,36500,2.06,2.51
2002,4,36540,1.14,1.25
2002,4,36740,1.61,1.79
2002,4,36780,.51,1.02
2002,4,36980,.51,1.02
2002,4,37100,2.51,
2002,4,37340,1.79,2.06
2002,4,37460,1.79,2.06
2002,4,37620,1.02,1.14
2002,4,37860,2.06,2.51
2002,4,37900,.51,1.02
2002,4,37980,1.25,1.35
2002,4,38060,1.61,1.79
2002,4,38220,.51,1.02
2002,4,38300,1.02,1.14
2002,4,38340,.51,1.02
2002,4,38540,1.47,1.61
2002,4,38860,1.47,1.61
2002,4,38900,1.61,1.79
2002,4,38940,2.06,2.51
2002,4,39140,2.51,
2002,4,39300,1.47,1.61
2002,4,39340,1.79,2.06
2002,4,39380,1.61,1.79
2002,4,39460,2.06,2.51
2002,4,39540,1.35,1.47
2002,4,39580,1.79,2.06
2002,4,39660,1.47,1.61
2002,4,39740,1.25,1.35
2002,4,39820,1.61,1.79
2002,4,39900,1.61,1.79
2002,4,40060,1.35,1.47
2002,4,40140,2.51,
2002,4,40220,1.25,1.35
2002,4,40340,1.02,1.14
2002,4,40380,1.14,1.25
2002,4,40420,1.25,1.35
2002,4,40580,1.25,1.35
2002,4,40660,1.02,1.14
2002,4,40900,1.79,2.06
2002,4,40980,1.02,1.14
2002,4,41060,1.02,1.14
2002,4,41100,2.51,
2002,4,41140,1.02,1.14
2002,4,41180,1.14,1.25
2002,4,41420,1.79,2.06
2002,4,41500,2.06,2.51
2002,4,41540,1.61,1.79
2002,4,41620,1.25,1.35
2002,4,41660,1.14,1.25
2002,4,41700,1.35,1.47
2002,4,41740,2.06,2.51
2002,4,41860,1.79,2.06
2002,4,41940,1.47,1.61
2002,4,42020,2.51,
2002,4,42100,2.06,2.51
2002,4,42140,2.51,
2002,4,42200,2.06,2.51
2002,4,42220,2.51,
2002,4,42340,1.47,1.61
2002,4,42540,1.02,1.14
2002,4,42660,1.61,1.79
2002,4,42680,2.06,2.51
2002,4,42700,2.06,2.51
2002,4,43100,.51,1.02
2002,4,43300,1.25,1.35
2002,4,43340,1.35,1.47
2002,4,43420,2.06,2.51
2002,4,43580,.51,1.02
2002,4,43620,1.79,2.06
2002,4,43780,1.25,1.35
2002,4,43900,1.35,1.47
2002,4,44060,1.61,1.79
2002,4,44100,.51,1.02
2002,4,44140,1.02,1.14
2002,4,44180,1.47,1.61
2002,4,44220,1.61,1.79
2002,4,44300,1.02,1.14
2002,4,44420,1.35,1.47
2002,4,44700,2.06,2.51
2002,4,44940,1.79,2.06
2002,4,45060,.51,1.02
2002,4,45220,1.35,1.47
2002,4,45300,1.47,1.61
2002,4,45460,1.14,1.25
2002,4,45500,1.02,1.14
2002,4,45540,2.51,
2002,4,45780,1.14,1.25
2002,4,45820,.51,1.02
2002,4,45940,.51,1.02
2002,4,46060,1.79,2.06
2002,4,46140,1.25,1.35
2002,4,46220,1.25,1.35
2002,4,46340,1.35,1.47
2002,4,46520,1.61,1.79
2002,4,46540,1.02,1.14
2002,4,46660,1.61,1.79
2002,4,46700,2.51,
2002,4,47020,1.25,1.35
2002,4,47220,.51,1.02
2002,4,47260,1.79,2.06
2002,4,47300,1.61,1.79
2002,4,47380,.51,1.02
2002,4,47460,1.25,1.35
2002,4,47580,1.61,1.79
2002,4,47900,1.47,1.61
2002,4,47940,1.02,1.14
2002,4,48060,1.02,1.14
2002,4,48140,.51,1.02
2002,4,48260,1.14,1.25
2002,4,48300,1.79,2.06
2002,4,48540,.51,1.02
2002,4,48620,1.14,1.25
2002,4,48660,1.25,1.35
2002,4,48700,1.02,1.14
2002,4,48900,2.06,2.51
2002,4,49020,1.47,1.61
2002,4,49180,1.47,1.61
2002,4,49340,1.47,1.61
2002,4,49420,1.47,1.61
2002,4,49620,1.47,1.61
2002,4,49660,1.25,1.35
2002,4,49700,1.79,2.06
2002,4,49740,1.47,1.61
2003,1,10180,1.25,1.35
2003,1,10420,1.47,1.61
2003,1,10500,1.14,1.25
2003,1,10540,1.61,1.79
2003,1,10580,.51,1.02
2003,1,10740,1.61,1.79
2003,1,10780,1.35,1.47
2003,1,10900,1.47,1.61
2003,1,11020,1.02,1.14
2003,1,11100,1.14,1.25
2003,1,11180,1.02,1.14
2003,1,11260,1.61,1.79
2003,1,11460,1.14,1.25
2003,1,11500,1.47,1.61
2003,1,11540,1.02,1.14
2003,1,11700,1.61,1.79
2003,1,12020,1.35,1.47
2003,1,12060,1.61,1.79
2003,1,12100,1.14,1.25
2003,1,12220,1.79,2.06
2003,1,12260,1.47,1.61
2003,1,12420,1.47,1.61
2003,1,12540,1.61,1.79
2003,1,12580,1.47,1.61
2003,1,12620,1.14,1.25
2003,1,12700,2.06,2.51
2003,1,12940,1.25,1.35
2003,1,12980,1.02,1.14
2003,1,13020,1.35,1.47
2003,1,13140,1.02,1.14
2003,1,13220,1.35,1.47
2003,1,13380,2.51,
2003,1,13460,2.51,
2003,1,13740,1.35,1.47
2003,1,13780,1.02,1.14
2003,1,13820,1.35,1.47
2003,1,13900,1.02,1.14
2003,1,13980,1.35,1.47
2003,1,14010,1.14,1.25
2003,1,14020,1.61,1.79
2003,1,14100,1.02,1.14
2003,1,14260,1.61,1.79
2003,1,14460,1.14,1.25
2003,1,14500,1.79,2.06
2003,1,14540,1.35,1.47
2003,1,14740,2.51,
2003,1,14860,1.47,1.61
2003,1,15180,1.02,1.14
2003,1,15260,1.61,1.79
2003,1,15380,1.02,1.14
2003,1,15500,1.79,2.06
2003,1,15540,1.25,1.35
2003,1,15680,1.61,1.79
2003,1,15940,1.47,1.61
2003,1,15980,2.06,2.51
2003,1,16020,1.14,1.25
2003,1,16060,1.02,1.14
2003,1,16180,1.25,1.35
2003,1,16220,1.14,1.25
2003,1,16300,1.14,1.25
2003,1,16540,1.47,1.61
2003,1,16580,1.02,1.14
2003,1,16620,.51,1.02
2003,1,16700,1.79,2.06
2003,1,16740,1.61,1.79
2003,1,16820,1.47,1.61
2003,1,16860,1.35,1.47
2003,1,16940,1.47,1.61
2003,1,16980,1.35,1.47
2003,1,17020,1.79,2.06
2003,1,17140,1.35,1.47
2003,1,17300,1.79,2.06
2003,1,17420,1.61,1.79
2003,1,17460,1.25,1.35
2003,1,17660,2.51,
2003,1,17780,1.02,1.14
2003,1,17820,2.06,2.51
2003,1,17860,1.14,1.25
2003,1,17900,1.47,1.61
2003,1,17980,1.47,1.61
2003,1,18020,1.14,1.25
2003,1,18140,1.47,1.61
2003,1,18580,1.14,1.25
2003,1,18700,1.35,1.47
2003,1,18880,1.79,2.06
2003,1,19060,1.25,1.35
2003,1,19100,1.14,1.25
2003,1,19140,.51,1.02
2003,1,19180,1.14,1.25
2003,1,19300,2.51,
2003,1,19340,1.02,1.14
2003,1,19380,1.25,1.35
2003,1,19460,1.61,1.79
2003,1,19500,1.02,1.14
2003,1,19660,2.51,
2003,1,19740,1.79,2.06
2003,1,19780,1.14,1.25
2003,1,19820,1.35,1.47
2003,1,20020,1.35,1.47
2003,1,20100,1.79,2.06
2003,1,20220,1.14,1.25
2003,1,20260,1.14,1.25
2003,1,20500,1.02,1.14
2003,1,20700,2.06,2.51
2003,1,20740,1.25,1.35
2003,1,20940,1.47,1.61
2003,1,21060,1.47,1.61
2003,1,21140,.51,1.02
2003,1,21300,.51,1.02
2003,1,21340,1.35,1.47
2003,1,21500,1.02,1.14
2003,1,21660,2.06,2.51
2003,1,21780,1.02,1.14
2003,1,21820,1.47,1.61
2003,1,22020,1.14,1.25
2003,1,22140,1.47,1.61
2003,1,22180,2.06,2.51
2003,1,22220,1.25,1.35
2003,1,22380,1.61,1.79
2003,1,22420,1.47,1.61
2003,1,22500,1.25,1.35
2003,1,22520,1.79,2.06
2003,1,22540,1.02,1.14
2003,1,22660,2.06,2.51
2003,1,22900,1.14,1.25
2003,1,23060,1.14,1.25
2003,1,23420,1.35,1.47
2003,1,23460,1.61,1.79
2003,1,23540,1.25,1.35
2003,1,23580,2.06,2.51
2003,1,23900,2.06,2.51
2003,1,24020,1.25,1.35
2003,1,24140,1.47,1.61
2003,1,24220,1.25,1.35
2003,1,24260,1.02,1.14
2003,1,24300,1.79,2.06
2003,1,24340,1.25,1.35
2003,1,24420,2.51,
2003,1,24500,1.79,2.06
2003,1,24540,2.51,
2003,1,24580,1.14,1.25
2003,1,24660,1.35,1.47
2003,1,24780,1.61,1.79
2003,1,24860,1.61,1.79
2003,1,25060,1.47,1.61
2003,1,25180,1.61,1.79
2003,1,25220,2.06,2.51
2003,1,25260,1.61,1.79
2003,1,25420,.51,1.02
2003,1,25500,1.02,1.14
2003,1,25540,1.02,1.14
2003,1,25620,1.47,1.61
2003,1,25860,1.35,1.47
2003,1,25940,2.51,
2003,1,25980,2.51,
2003,1,26140,2.51,
2003,1,26300,1.61,1.79
2003,1,26380,1.14,1.25
2003,1,26420,1.14,1.25
2003,1,26580,1.35,1.47
2003,1,26620,1.14,1.25
2003,1,26820,1.25,1.35
2003,1,26900,1.47,1.61
2003,1,26980,1.25,1.35
2003,1,27060,.51,1.02
2003,1,27100,1.79,2.06
2003,1,27140,1.25,1.35
2003,1,27180,1.14,1.25
2003,1,27260,1.61,1.79
2003,1,27340,2.51,
2003,1,27500,1.25,1.35
2003,1,27620,.51,1.02
2003,1,27740,1.61,1.79
2003,1,27780,.51,1.02
2003,1,27860,1.47,1.61
2003,1,27900,1.25,1.35
2003,1,27980,2.06,2.51
2003,1,28020,1.35,1.47
2003,1,28100,1.14,1.25
2003,1,28140,1.25,1.35
2003,1,28420,1.47,1.61
2003,1,28660,1.79,2.06
2003,1,28700,1.35,1.47
2003,1,28740,1.61,1.79
2003,1,28940,1.35,1.47
2003,1,29020,.51,1.02
2003,1,29100,.51,1.02
2003,1,29180,1.14,1.25
2003,1,29200,1.47,1.61
2003,1,29340,1.14,1.25
2003,1,29420,2.51,
2003,1,29460,1.61,1.79
2003,1,29540,1.25,1.35
2003,1,29620,1.14,1.25
2003,1,29700,1.14,1.25
2003,1,29740,1.61,1.79
2003,1,29820,1.79,2.06
2003,1,29940,1.61,1.79
2003,1,30020,1.79,2.06
2003,1,30140,1.61,1.79
2003,1,30300,1.35,1.47
2003,1,30340,1.14,1.25
2003,1,30460,1.14,1.25
2003,1,30620,1.02,1.14
2003,1,30700,1.14,1.25
2003,1,30780,1.25,1.35
2003,1,30860,1.25,1.35
2003,1,30980,1.14,1.25
2003,1,31020,1.79,2.06
2003,1,31080,1.61,1.79
2003,1,31140,1.25,1.35
2003,1,31180,1.02,1.14
2003,1,31340,1.35,1.47
2003,1,31420,1.35,1.47
2003,1,31460,1.79,2.06
2003,1,31540,1.14,1.25
2003,1,31700,1.47,1.61
2003,1,31740,1.02,1.14
2003,1,31860,1.14,1.25
2003,1,31900,1.14,1.25
2003,1,32580,1.02,1.14
2003,1,32780,2.06,2.51
2003,1,32820,1.25,1.35
2003,1,32900,2.06,2.51
2003,1,33100,1.79,2.06
2003,1,33140,1.35,1.47
2003,1,33220,1.47,1.61
2003,1,33260,1.02,1.14
2003,1,33340,1.02,1.14
2003,1,33460,1.35,1.47
2003,1,33540,1.47,1.61
2003,1,33660,1.35,1.47
2003,1,33700,2.06,2.51
2003,1,33740,1.47,1.61
2003,1,33780,2.06,2.51
2003,1,33860,1.47,1.61
2003,1,34060,1.02,1.14
2003,1,34100,1.61,1.79
2003,1,34580,2.06,2.51
2003,1,34620,1.02,1.14
2003,1,34740,1.25,1.35
2003,1,34820,2.06,2.51
2003,1,34900,2.06,2.51
2003,1,34940,2.51,
2003,1,34980,1.47,1.61
2003,1,35100,1.47,1.61
2003,1,35300,1.35,1.47
2003,1,35380,1.25,1.35
2003,1,35620,1.14,1.25
2003,1,35660,1.47,1.61
2003,1,35840,2.06,2.51
2003,1,35980,1.25,1.35
2003,1,36100,2.06,2.51
2003,1,36140,2.51,
2003,1,36220,.51,1.02
2003,1,36260,2.06,2.51
2003,1,36420,1.25,1.35
2003,1,36500,2.06,2.51
2003,1,36540,1.14,1.25
2003,1,36740,1.61,1.79
2003,1,36780,.51,1.02
2003,1,36980,1.02,1.14
2003,1,37100,2.51,
2003,1,37340,1.79,2.06
2003,1,37460,1.79,2.06
2003,1,37620,1.02,1.14
2003,1,37860,2.06,2.51
2003,1,37900,1.14,1.25
2003,1,37980,1.25,1.35
2003,1,38060,1.79,2.06
2003,1,38220,.51,1.02
2003,1,38300,1.02,1.14
2003,1,38340,.51,1.02
2003,1,38540,1.35,1.47
2003,1,38860,1.47,1.61
2003,1,38900,1.79,2.06
2003,1,38940,2.51,
2003,1,39140,2.51,
2003,1,39300,1.47,1.61
2003,1,39340,1.79,2.06
2003,1,39380,1.61,1.79
2003,1,39460,2.51,
2003,1,39540,1.35,1.47
2003,1,39580,1.79,2.06
2003,1,39660,1.47,1.61
2003,1,39740,1.25,1.35
2003,1,39820,1.61,1.79
2003,1,39900,1.61,1.79
2003,1,40060,1.35,1.47
2003,1,40140,2.51,
2003,1,40220,1.25,1.35
2003,1,40340,1.02,1.14
2003,1,40380,1.14,1.25
2003,1,40420,1.35,1.47
2003,1,40580,1.35,1.47
2003,1,40660,1.02,1.14
2003,1,40900,1.79,2.06
2003,1,40980,1.02,1.14
2003,1,41060,1.14,1.25
2003,1,41100,2.51,
2003,1,41140,1.02,1.14
2003,1,41180,1.25,1.35
2003,1,41420,1.79,2.06
2003,1,41500,2.06,2.51
2003,1,41540,1.79,2.06
2003,1,41620,1.35,1.47
2003,1,41660,1.14,1.25
2003,1,41700,1.35,1.47
2003,1,41740,2.06,2.51
2003,1,41860,1.79,2.06
2003,1,41940,1.61,1.79
2003,1,42020,2.51,
2003,1,42100,2.51,
2003,1,42140,2.51,
2003,1,42200,2.06,2.51
2003,1,42220,2.51,
2003,1,42340,1.61,1.79
2003,1,42540,1.02,1.14
2003,1,42660,1.61,1.79
2003,1,42680,2.06,2.51
2003,1,42700,1.79,2.06
2003,1,43100,1.02,1.14
2003,1,43300,1.35,1.47
2003,1,43340,1.35,1.47
2003,1,43420,2.06,2.51
2003,1,43580,.51,1.02
2003,1,43620,2.06,2.51
2003,1,43780,1.25,1.35
2003,1,43900,1.35,1.47
2003,1,44060,1.79,2.06
2003,1,44100,.51,1.02
2003,1,44140,1.14,1.25
2003,1,44180,1.47,1.61
2003,1,44220,1.61,1.79
2003,1,44300,1.02,1.14
2003,1,44420,1.25,1.35
2003,1,44700,2.06,2.51
2003,1,44940,1.79,2.06
2003,1,45060,.51,1.02
2003,1,45220,1.35,1.47
2003,1,45300,1.61,1.79
2003,1,45460,1.25,1.35
2003,1,45500,1.02,1.14
2003,1,45540,2.51,
2003,1,45780,1.25,1.35
2003,1,45820,1.02,1.14
2003,1,45940,.51,1.02
2003,1,46060,1.79,2.06
2003,1,46140,1.35,1.47
2003,1,46220,1.25,1.35
2003,1,46340,1.25,1.35
2003,1,46520,1.79,2.06
2003,1,46540,1.02,1.14
2003,1,46660,1.79,2.06
2003,1,46700,2.51,
2003,1,47020,1.25,1.35
2003,1,47220,.51,1.02
2003,1,47260,1.79,2.06
2003,1,47300,1.61,1.79
2003,1,47380,.51,1.02
2003,1,47460,1.25,1.35
2003,1,47580,1.61,1.79
2003,1,47900,1.47,1.61
2003,1,47940,1.02,1.14
2003,1,48060,1.02,1.14
2003,1,48140,.51,1.02
2003,1,48260,1.14,1.25
2003,1,48300,2.06,2.51
2003,1,48540,.51,1.02
2003,1,48620,1.14,1.25
2003,1,48660,1.25,1.35
2003,1,48700,1.02,1.14
2003,1,48900,2.06,2.51
2003,1,49020,1.35,1.47
2003,1,49180,1.61,1.79
2003,1,49340,1.61,1.79
2003,1,49420,1.47,1.61
2003,1,49620,1.35,1.47
2003,1,49660,1.25,1.35
2003,1,49700,2.06,2.51
2003,1,49740,1.35,1.47
2003,2,10180,1.14,1.25
2003,2,10420,1.47,1.61
2003,2,10500,1.14,1.25
2003,2,10540,1.61,1.79
2003,2,10580,1.02,1.14
2003,2,10740,1.47,1.61
2003,2,10780,1.25,1.35
2003,2,10900,1.35,1.47
2003,2,11020,1.02,1.14
2003,2,11100,1.02,1.14
2003,2,11180,1.02,1.14
2003,2,11260,1.47,1.61
2003,2,11460,1.14,1.25
2003,2,11500,1.35,1.47
2003,2,11540,1.02,1.14
2003,2,11700,1.61,1.79
2003,2,12020,1.35,1.47
2003,2,12060,1.61,1.79
2003,2,12100,1.14,1.25
2003,2,12220,1.79,2.06
2003,2,12260,1.47,1.61
2003,2,12420,1.35,1.47
2003,2,12540,1.61,1.79
2003,2,12580,1.47,1.61
2003,2,12620,1.14,1.25
2003,2,12700,2.06,2.51
2003,2,12940,1.14,1.25
2003,2,12980,1.02,1.14
2003,2,13020,1.47,1.61
2003,2,13140,.51,1.02
2003,2,13220,1.25,1.35
2003,2,13380,2.06,2.51
2003,2,13460,2.51,
2003,2,13740,1.25,1.35
2003,2,13780,1.02,1.14
2003,2,13820,1.25,1.35
2003,2,13900,1.02,1.14
2003,2,13980,1.35,1.47
2003,2,14010,1.02,1.14
2003,2,14020,1.61,1.79
2003,2,14100,.51,1.02
2003,2,14260,1.61,1.79
2003,2,14460,1.14,1.25
2003,2,14500,1.61,1.79
2003,2,14540,1.35,1.47
2003,2,14740,2.51,
2003,2,14860,1.47,1.61
2003,2,15180,1.02,1.14
2003,2,15260,1.61,1.79
2003,2,15380,1.02,1.14
2003,2,15500,1.61,1.79
2003,2,15540,1.25,1.35
2003,2,15680,1.61,1.79
2003,2,15940,1.47,1.61
2003,2,15980,2.06,2.51
